Zip Code,City,State,2010 Population
03839,ROCHESTER,NH,3735
03840,GREENLAND,NH,3566
03841,HAMPSTEAD,NH,6334
03842,HAMPTON,NH,15345
03844,HAMPTON FALLS,NH,2238
03845,INTERVALE,NH,991
03846,JACKSON,NH,799
03847,KEARSARGE,NH,294
03848,KINGSTON,NH,6020
03849,MADISON,NH,1585
03850,MELVIN VILLAGE,NH,372
03851,MILTON,NH,4040
03852,MILTON MILLS,NH,558
03853,MIRROR LAKE,NH,602
03854,NEW CASTLE,NH,968
03855,NEW DURHAM,NH,2638
03856,NEWFIELDS,NH,1680
03857,NEWMARKET,NH,9006
03858,NEWTON,NH,4603
03860,NORTH CONWAY,NH,4056
03861,LEE,NH,4330
03862,NORTH HAMPTON,NH,4278
03864,OSSIPEE,NH,1696
03865,PLAISTOW,NH,7609
03867,ROCHESTER,NH,20758
03868,ROCHESTER,NH,5323
03869,ROLLINSFORD,NH,2469
03870,RYE,NH,5162
03871,RYE BEACH,NH,136
03872,SANBORNVILLE,NH,3809
03873,SANDOWN,NH,5711
03874,SEABROOK,NH,8776
03875,SILVER LAKE,NH,833
03878,SOMERSWORTH,NH,11824
03882,EFFINGHAM,NH,1465
03883,SOUTH TAMWORTH,NH,178
03884,STRAFFORD,NH,3964
03885,STRATHAM,NH,7261
03886,TAMWORTH,NH,2112
03887,UNION,NH,2154
03890,WEST OSSIPEE,NH,327
03894,WOLFEBORO,NH,6314
03901,BERWICK,ME,7246
03902,CAPE NEDDICK,ME,2211
03903,ELIOT,ME,6211
03904,KITTERY,ME,7703
03905,KITTERY POINT,ME,1780
03906,NORTH BERWICK,ME,4647
03907,OGUNQUIT,ME,894
03908,SOUTH BERWICK,ME,7233
03909,YORK,ME,9738
03910,YORK BEACH,ME,328
03911,YORK HARBOR,ME,250
04001,ACTON,ME,2429
04002,ALFRED,ME,7351
04003,BAILEY ISLAND,ME,330
04005,BIDDEFORD,ME,23146
04006,BIDDEFORD POOL,ME,96
04008,BOWDOINHAM,ME,2723
04009,BRIDGTON,ME,5151
04010,BROWNFIELD,ME,1597
04011,BRUNSWICK,ME,20278
04015,CASCO,ME,3808
04017,CHEBEAGUE ISLAND,ME,341
04019,CLIFF ISLAND,ME,71
04020,CORNISH,ME,1403
04021,CUMBERLAND CENTER,ME,5820
04022,DENMARK,ME,1148
04024,EAST BALDWIN,ME,608
04027,LEBANON,ME,6031
04029,SEBAGO,ME,1725
04030,EAST WATERBORO,ME,2208
04032,FREEPORT,ME,7879
04037,FRYEBURG,ME,3834
04038,GORHAM,ME,16381
04039,GRAY,ME,7422
04040,HARRISON,ME,3111
04041,HIRAM,ME,1613
04042,HOLLIS CENTER,ME,4281
04043,KENNEBUNK,ME,10810
04046,KENNEBUNKPORT,ME,7496
04047,PARSONSFIELD,ME,1892
04048,LIMERICK,ME,2946
04049,LIMINGTON,ME,3659
04050,LONG ISLAND,ME,230
04051,LOVELL,ME,1153
04055,NAPLES,ME,3793
04056,NEWFIELD,ME,257
04057,NORTH BRIDGTON,ME,56
04061,NORTH WATERBORO,ME,3369
04062,WINDHAM,ME,17020
04063,OCEAN PARK,ME,412
04064,OLD ORCHARD BEACH,ME,8212
04066,ORRS ISLAND,ME,539
04068,PORTER,ME,1505
04069,POWNAL,ME,1465
04071,RAYMOND,ME,4801
04072,SACO,ME,18482
04073,SANFORD,ME,16189
04074,SCARBOROUGH,ME,18760
04076,SHAPLEIGH,ME,2683
04079,HARPSWELL,ME,3871
04083,SPRINGVALE,ME,4525
04084,STANDISH,ME,8088
04085,STEEP FALLS,ME,1786
04086,TOPSHAM,ME,8787
04087,WATERBORO,ME,2116
04088,WATERFORD,ME,1516
04090,WELLS,ME,9589
04091,WEST BALDWIN,ME,911
04092,WESTBROOK,ME,17515
04093,BUXTON,ME,8034
04095,WEST NEWFIELD,ME,1274
04096,YARMOUTH,ME,8349
04097,NORTH YARMOUTH,ME,3574
04101,PORTLAND,ME,17227
04102,PORTLAND,ME,17335
04103,PORTLAND,ME,30606
04105,FALMOUTH,ME,11158
04106,SOUTH PORTLAND,ME,25175
04107,CAPE ELIZABETH,ME,8980
04108,PEAKS ISLAND,ME,862
04109,PORTLAND,ME,93
04110,CUMBERLAND FORESIDE,ME,1391
04210,AUBURN,ME,23045
04216,ANDOVER,ME,640
04217,BETHEL,ME,3312
04219,BRYANT POND,ME,1472
04220,BUCKFIELD,ME,3077
04221,CANTON,ME,1098
04222,DURHAM,ME,3848
04224,DIXFIELD,ME,3040
04226,EAST ANDOVER,ME,190
04227,EAST DIXFIELD,ME,79
04228,EAST LIVERMORE,ME,6
04231,STONEHAM,ME,236
04234,EAST WILTON,ME,168
04236,GREENE,ME,4350
04237,HANOVER,ME,238
04238,HEBRON,ME,1416
04239,JAY,ME,4851
04240,LEWISTON,ME,36592
04250,LISBON,ME,4228
04252,LISBON FALLS,ME,4799
04253,LIVERMORE,ME,2095
04254,LIVERMORE FALLS,ME,3181
04255,GREENWOOD,ME,802
04256,MECHANIC FALLS,ME,3064
04257,MEXICO,ME,2681
04258,MINOT,ME,2617
04259,MONMOUTH,ME,3264
04260,NEW GLOUCESTER,ME,5542
04261,NEWRY,ME,444
04263,LEEDS,ME,2326
04265,NORTH MONMOUTH,ME,918
04267,NORTH WATERFORD,ME,37
04268,NORWAY,ME,5023
04270,OXFORD,ME,5880
04271,PARIS,ME,67
04274,POLAND,ME,5343
04275,ROXBURY,ME,514
04276,RUMFORD,ME,5841
04280,SABATTUS,ME,6474
04281,SOUTH PARIS,ME,5116
04282,TURNER,ME,5734
04284,WAYNE,ME,1138
04285,WELD,ME,433
04286,WEST BETHEL,ME,47
04287,BOWDOIN,ME,3224
04289,WEST PARIS,ME,1815
04290,PERU,ME,1541
04292,SUMNER,ME,948
04294,WILTON,ME,3995
04330,AUGUSTA,ME,26086
04342,DRESDEN,ME,1672
04343,EAST WINTHROP,ME,25
04344,FARMINGDALE,ME,2951
04345,GARDINER,ME,11646
04346,RANDOLPH,ME,1772
04347,HALLOWELL,ME,2355
04348,JEFFERSON,ME,2976
04349,KENTS HILL,ME,1158
04350,LITCHFIELD,ME,3577
04351,MANCHESTER,ME,2571
04352,MOUNT VERNON,ME,1632
04353,WHITEFIELD,ME,2300
04354,PALERMO,ME,1535
04355,READFIELD,ME,2600
04357,RICHMOND,ME,3399
04358,SOUTH CHINA,ME,4276
04359,SOUTH GARDINER,ME,388
04360,VIENNA,ME,560
04363,WINDSOR,ME,2575
04364,WINTHROP,ME,6025
04401,BANGOR,ME,44899
04406,ABBOT,ME,819
04408,AURORA,ME,176
04410,BRADFORD,ME,1290
04411,BRADLEY,ME,1492
04412,BREWER,ME,9482
04413,BROOKTON,ME,196
04414,BROWNVILLE,ME,1248
04415,BROWNVILLE JUNCTION,ME,276
04416,BUCKSPORT,ME,5468
04417,BURLINGTON,ME,370
04418,GREENBUSH,ME,1771
04419,CARMEL,ME,2794
04421,CASTINE,ME,1366
04422,CHARLESTON,ME,1409
04424,DANFORTH,ME,823
04426,DOVER FOXCROFT,ME,4720
04427,CORINTH,ME,2858
04428,EDDINGTON,ME,3146
04429,HOLDEN,ME,4717
04430,EAST MILLINOCKET,ME,1728
04431,EAST ORLAND,ME,81
04434,ETNA,ME,1246
04435,EXETER,ME,1092
04438,FRANKFORT,ME,1124
04441,GREENVILLE,ME,1840
04442,GREENVILLE JUNCTION,ME,93
04443,GUILFORD,ME,2537
04444,HAMPDEN,ME,8824
04448,HOWLAND,ME,1431
04449,HUDSON,ME,1489
04450,KENDUSKEAG,ME,1368
04451,KINGMAN,ME,259
04453,LAGRANGE,ME,779
04454,LAMBERT LAKE,ME,69
04455,LEE,ME,923
04456,LEVANT,ME,2851
04457,LINCOLN,ME,5948
04459,MATTAWAMKEAG,ME,773
04460,MEDWAY,ME,1419
04461,MILFORD,ME,3070
04462,MILLINOCKET,ME,4835
04463,MILO,ME,2847
04464,MONSON,ME,684
04468,OLD TOWN,ME,9521
04469,ORONO,ME,2702
04471,ORIENT,ME,609
04472,ORLAND,ME,2144
04473,ORONO,ME,7660
04474,ORRINGTON,ME,3733
04475,PASSADUMKEAG,ME,418
04476,PENOBSCOT,ME,1259
04478,ROCKWOOD,ME,316
04479,SANGERVILLE,ME,1343
04481,SEBEC,ME,559
04485,SHIRLEY MILLS,ME,233
04487,SPRINGFIELD,ME,964
04488,STETSON,ME,1202
04489,STILLWATER,ME,197
04490,TOPSFIELD,ME,273
04491,VANCEBORO,ME,140
04492,WAITE,ME,166
04493,WEST ENFIELD,ME,1967
04495,WINN,ME,407
04496,WINTERPORT,ME,3757
04497,WYTOPITLOCK,ME,389
04530,BATH,ME,10818
04535,ALNA,ME,709
04537,BOOTHBAY,ME,2073
04538,BOOTHBAY HARBOR,ME,2080
04539,BRISTOL,ME,1168
04541,CHAMBERLAIN,ME,80
04543,DAMARISCOTTA,ME,2218
04544,EAST BOOTHBAY,ME,724
04547,FRIENDSHIP,ME,1152
04548,GEORGETOWN,ME,1042
04551,BREMEN,ME,806
04553,NEWCASTLE,ME,1752
04554,NEW HARBOR,ME,710
04555,NOBLEBORO,ME,1643
04556,EDGECOMB,ME,1249
04558,PEMAQUID,ME,308
04562,PHIPPSBURG,ME,2216
04563,CUSHING,ME,1534
04564,ROUND POND,ME,489
04568,SOUTH BRISTOL,ME,391
04570,SQUIRREL ISLAND,ME,2
04571,TREVETT,ME,323
04572,WALDOBORO,ME,5075
04573,WALPOLE,ME,501
04574,WASHINGTON,ME,1510
04575,WEST BOOTHBAY HARBOR,ME,85
04576,SOUTHPORT,ME,604
04578,WISCASSET,ME,4450
04579,WOOLWICH,ME,3072
04605,ELLSWORTH,ME,12974
04606,ADDISON,ME,1272
04607,GOULDSBORO,ME,1182
04609,BAR HARBOR,ME,5222
04611,BEALS,ME,508
04612,BERNARD,ME,589
04613,BIRCH HARBOR,ME,183
04614,BLUE HILL,ME,2579
04616,BROOKLIN,ME,824
04617,BROOKSVILLE,ME,811
04619,CALAIS,ME,3121
04622,CHERRYFIELD,ME,1412
04623,COLUMBIA FALLS,ME,1054
04624,COREA,ME,184
04625,CRANBERRY ISLES,ME,47
04626,CUTLER,ME,507
04627,DEER ISLE,ME,1636
04628,DENNYSVILLE,ME,703
04629,EAST BLUE HILL,ME,107
04630,EAST MACHIAS,ME,1398
04631,EASTPORT,ME,1331
04634,FRANKLIN,ME,1923
04635,FRENCHBORO,ME,61
04637,GRAND LAKE STREAM,ME,136
04640,HANCOCK,ME,2261
04642,HARBORSIDE,ME,123
04643,HARRINGTON,ME,1018
04644,HULLS COVE,ME,13
04645,ISLE AU HAUT,ME,73
04646,ISLESFORD,ME,94
04648,JONESBORO,ME,580
04649,JONESPORT,ME,1370
04650,LITTLE DEER ISLE,ME,235
04652,LUBEC,ME,1690
04653,BASS HARBOR,ME,490
04654,MACHIAS,ME,3424
04655,MACHIASPORT,ME,1119
04657,MEDDYBEMPS,ME,363
04658,MILBRIDGE,ME,1353
04660,MOUNT DESERT,ME,1309
04662,NORTHEAST HARBOR,ME,488
04664,SULLIVAN,ME,1238
04666,PEMBROKE,ME,1172
04667,PERRY,ME,1638
04668,PRINCETON,ME,1680
04669,PROSPECT HARBOR,ME,204
04671,ROBBINSTON,ME,576
04673,SARGENTVILLE,ME,112
04674,SEAL COVE,ME,484
04675,SEAL HARBOR,ME,253
04676,SEDGWICK,ME,1088
04677,SORRENTO,ME,274
04679,SOUTHWEST HARBOR,ME,1767
04680,STEUBEN,ME,1131
04681,STONINGTON,ME,1043
04683,SUNSET,ME,104
04684,SURRY,ME,1466
04685,SWANS ISLAND,ME,332
04686,WESLEY,ME,114
04691,WHITING,ME,441
04693,WINTER HARBOR,ME,516
04694,BAILEYVILLE,ME,2376
04730,HOULTON,ME,9992
04732,ASHLAND,ME,1670
04733,BENEDICTA,ME,221
04734,BLAINE,ME,800
04735,BRIDGEWATER,ME,617
04736,CARIBOU,ME,9876
04739,EAGLE LAKE,ME,1112
04740,EASTON,ME,1287
04741,ESTCOURT STATION,ME,3
04742,FORT FAIRFIELD,ME,3496
04743,FORT KENT,ME,4676
04745,FRENCHVILLE,ME,1082
04746,GRAND ISLE,ME,470
04747,ISLAND FALLS,ME,1337
04750,LIMESTONE,ME,2603
04756,MADAWASKA,ME,3344
04757,MAPLETON,ME,2870
04758,MARS HILL,ME,1498
04760,MONTICELLO,ME,795
04761,NEW LIMERICK,ME,529
04762,NEW SWEDEN,ME,602
04763,OAKFIELD,ME,726
04764,OXBOW,ME,66
04765,PATTEN,ME,1262
04766,PERHAM,ME,386
04768,PORTAGE,ME,400
04769,PRESQUE ISLE,ME,9692
04772,SAINT AGATHA,ME,762
04773,SAINT DAVID,ME,723
04774,SAINT FRANCIS,ME,730
04776,SHERMAN,ME,925
04777,STACYVILLE,ME,422
04779,SINCLAIR,ME,398
04780,SMYRNA MILLS,ME,808
04781,WALLAGRASS,ME,560
04783,STOCKHOLM,ME,426
04785,VAN BUREN,ME,2504
04786,WASHBURN,ME,1970
04787,WESTFIELD,ME,544
04841,ROCKLAND,ME,7297
04843,CAMDEN,ME,4851
04847,HOPE,ME,1536
04848,ISLESBORO,ME,566
04849,LINCOLNVILLE,ME,3684
04851,MATINICUS,ME,75
04852,MONHEGAN,ME,69
04853,NORTH HAVEN,ME,354
04854,OWLS HEAD,ME,1580
04855,PORT CLYDE,ME,307
04856,ROCKPORT,ME,3330
04858,SOUTH THOMASTON,ME,1533
04859,SPRUCE HEAD,ME,724
04860,TENANTS HARBOR,ME,1591
04861,THOMASTON,ME,2781
04862,UNION,ME,3592
04863,VINALHAVEN,ME,1165
04864,WARREN,ME,4751
04901,WATERVILLE,ME,26248
04910,ALBION,ME,2041
04911,ANSON,ME,2136
04912,ATHENS,ME,1048
04915,BELFAST,ME,8806
04917,BELGRADE,ME,2849
04918,BELGRADE LAKES,ME,349
04920,BINGHAM,ME,1713
04921,BROOKS,ME,1593
04922,BURNHAM,ME,1164
04923,CAMBRIDGE,ME,482
04924,CANAAN,ME,2275
04925,CARATUNK,ME,75
04926,CHINA VILLAGE,ME,52
04927,CLINTON,ME,3486
04928,CORINNA,ME,2198
04929,DETROIT,ME,837
04930,DEXTER,ME,4295
04932,DIXMONT,ME,1181
04933,EAST NEWPORT,ME,65
04936,EUSTIS,ME,261
04937,FAIRFIELD,ME,6645
04938,FARMINGTON,ME,9869
04939,GARLAND,ME,1105
04940,FARMINGTON FALLS,ME,118
04941,FREEDOM,ME,1751
04942,HARMONY,ME,1326
04943,HARTLAND,ME,1792
04944,HINCKLEY,ME,42
04945,JACKMAN,ME,1242
04947,KINGFIELD,ME,1852
04949,LIBERTY,ME,913
04950,MADISON,ME,4855
04951,MONROE,ME,906
04952,MORRILL,ME,1829
04953,NEWPORT,ME,3228
04955,NEW SHARON,ME,1362
04956,NEW VINEYARD,ME,760
04957,NORRIDGEWOCK,ME,4265
04958,NORTH ANSON,ME,1954
04961,NEW PORTLAND,ME,972
04962,NORTH VASSALBORO,ME,125
04963,OAKLAND,ME,7238
04964,OQUOSSOC,ME,221
04965,PALMYRA,ME,1976
04966,PHILLIPS,ME,1682
04967,PITTSFIELD,ME,4230
04969,PLYMOUTH,ME,1362
04970,RANGELEY,ME,1620
04971,SAINT ALBANS,ME,2005
04973,SEARSMONT,ME,1389
04974,SEARSPORT,ME,2611
04975,SHAWMUT,ME,48
04976,SKOWHEGAN,ME,9903
04978,SMITHFIELD,ME,799
04979,SOLON,ME,1064
04981,STOCKTON SPRINGS,ME,2316
04982,STRATTON,ME,630
04983,STRONG,ME,1752
04984,TEMPLE,ME,523
04985,WEST FORKS,ME,114
04986,THORNDIKE,ME,1721
04987,TROY,ME,1030
04988,UNITY,ME,2134
04989,VASSALBORO,ME,4215
04992,WEST FARMINGTON,ME,103
05001,WHITE RIVER JUNCTION,VT,9123
05031,BARNARD,VT,218
05032,BETHEL,VT,2664
05033,BRADFORD,VT,2744
05034,BRIDGEWATER,VT,310
05035,BRIDGEWATER CORNERS,VT,638
05036,BROOKFIELD,VT,1037
05037,BROWNSVILLE,VT,560
05038,CHELSEA,VT,1230
05039,CORINTH,VT,1110
05040,EAST CORINTH,VT,471
05041,EAST RANDOLPH,VT,354
05042,EAST RYEGATE,VT,605
05043,EAST THETFORD,VT,937
05045,FAIRLEE,VT,1758
05046,GROTON,VT,1139
05048,HARTLAND,VT,2429
05050,MC INDOE FALLS,VT,146
05051,NEWBURY,VT,1549
05052,NORTH HARTLAND,VT,348
05053,NORTH POMFRET,VT,332
05055,NORWICH,VT,3363
05056,PLYMOUTH,VT,567
05058,POST MILLS,VT,346
05059,QUECHEE,VT,874
05060,RANDOLPH,VT,4415
05061,RANDOLPH CENTER,VT,1679
05062,READING,VT,702
05065,SHARON,VT,1064
05067,SOUTH POMFRET,VT,258
05068,SOUTH ROYALTON,VT,3125
05069,SOUTH RYEGATE,VT,555
05070,SOUTH STRAFFORD,VT,484
05071,SOUTH WOODSTOCK,VT,324
05072,STRAFFORD,VT,526
05075,THETFORD CENTER,VT,1113
05076,TOPSHAM,VT,412
05077,TUNBRIDGE,VT,1215
05079,VERSHIRE,VT,730
05081,WELLS RIVER,VT,550
05083,WEST FAIRLEE,VT,151
05084,WEST HARTFORD,VT,140
05086,WEST TOPSHAM,VT,793
05089,WINDSOR,VT,4979
05091,WOODSTOCK,VT,3288
05101,BELLOWS FALLS,VT,4643
05141,CAMBRIDGEPORT,VT,112
05142,CAVENDISH,VT,680
05143,CHESTER,VT,4343
05146,GRAFTON,VT,750
05148,LONDONDERRY,VT,1140
05149,LUDLOW,VT,2092
05150,NORTH SPRINGFIELD,VT,831
05151,PERKINSVILLE,VT,1553
05152,PERU,VT,448
05153,PROCTORSVILLE,VT,687
05154,SAXTONS RIVER,VT,661
05155,SOUTH LONDONDERRY,VT,828
05156,SPRINGFIELD,VT,9226
05158,WESTMINSTER,VT,1049
05161,WESTON,VT,552
05201,BENNINGTON,VT,14851
05250,ARLINGTON,VT,3408
05251,DORSET,VT,1350
05252,EAST ARLINGTON,VT,274
05253,EAST DORSET,VT,685
05254,MANCHESTER,VT,273
05255,MANCHESTER CENTER,VT,4121
05257,NORTH BENNINGTON,VT,2718
05260,NORTH POWNAL,VT,459
05261,POWNAL,VT,2738
05262,SHAFTSBURY,VT,2547
05301,BRATTLEBORO,VT,16820
05340,BONDVILLE,VT,763
05341,EAST DOVER,VT,407
05342,JACKSONVILLE,VT,581
05343,JAMAICA,VT,917
05345,NEWFANE,VT,2119
05346,PUTNEY,VT,5184
05350,READSBORO,VT,763
05352,STAMFORD,VT,824
05353,TOWNSHEND,VT,1072
05354,VERNON,VT,2210
05355,WARDSBORO,VT,813
05356,WEST DOVER,VT,717
05358,WEST HALIFAX,VT,148
05359,WEST TOWNSHEND,VT,594
05360,WEST WARDSBORO,VT,251
05361,WHITINGHAM,VT,947
05362,WILLIAMSVILLE,VT,127
05363,WILMINGTON,VT,2021
05401,BURLINGTON,VT,28185
05403,SOUTH BURLINGTON,VT,17593
05404,WINOOSKI,VT,7240
05405,BURLINGTON,VT,4406
05408,BURLINGTON,VT,10114
05439,COLCHESTER,VT,1734
05440,ALBURGH,VT,1998
05441,BAKERSFIELD,VT,958
05442,BELVIDERE CENTER,VT,339
05443,BRISTOL,VT,6656
05444,CAMBRIDGE,VT,1714
05445,CHARLOTTE,VT,3754
05446,COLCHESTER,VT,15373
05447,EAST BERKSHIRE,VT,79
05448,EAST FAIRFIELD,VT,1134
05450,ENOSBURG FALLS,VT,4977
05452,ESSEX JUNCTION,VT,19710
05454,FAIRFAX,VT,4447
05455,FAIRFIELD,VT,1080
05456,FERRISBURGH,VT,1277
05457,FRANKLIN,VT,1617
05458,GRAND ISLE,VT,2044
05459,HIGHGATE CENTER,VT,2156
05461,HINESBURG,VT,4542
05462,HUNTINGTON,VT,1938
05463,ISLE LA MOTTE,VT,471
05464,JEFFERSONVILLE,VT,3008
05465,JERICHO,VT,5355
05468,MILTON,VT,12942
05471,MONTGOMERY CENTER,VT,896
05472,NEW HAVEN,VT,1643
05473,NORTH FERRISBURGH,VT,1413
05474,NORTH HERO,VT,803
05476,RICHFORD,VT,3183
05477,RICHMOND,VT,4397
05478,SAINT ALBANS,VT,14449
05481,SAINT ALBANS BAY,VT,0
05482,SHELBURNE,VT,7198
05483,SHELDON,VT,1303
05485,SHELDON SPRINGS,VT,93
05486,SOUTH HERO,VT,1654
05487,STARKSBORO,VT,1498
05488,SWANTON,VT,7690
05489,UNDERHILL,VT,3174
05491,VERGENNES,VT,5909
05492,WATERVILLE,VT,682
05494,WESTFORD,VT,1767
05495,WILLISTON,VT,9341
05602,MONTPELIER,VT,11916
05640,ADAMANT,VT,161
05641,BARRE,VT,17169
05647,CABOT,VT,1141
05648,CALAIS,VT,423
05649,EAST BARRE,VT,574
05650,EAST CALAIS,VT,1123
05651,EAST MONTPELIER,VT,1546
05652,EDEN,VT,776
05653,EDEN MILLS,VT,547
05654,GRANITEVILLE,VT,970
05655,HYDE PARK,VT,2868
05656,JOHNSON,VT,3508
05657,LAKE ELMORE,VT,56
05658,MARSHFIELD,VT,1402
05660,MORETOWN,VT,1660
05661,MORRISVILLE,VT,5620
05663,NORTHFIELD,VT,6773
05664,NORTHFIELD FALLS,VT,80
05667,PLAINFIELD,VT,2166
05669,ROXBURY,VT,634
05672,STOWE,VT,4314
05673,WAITSFIELD,VT,2574
05674,WARREN,VT,1705
05675,WASHINGTON,VT,1064
05676,WATERBURY,VT,4984
05677,WATERBURY CENTER,VT,2232
05678,WEBSTERVILLE,VT,163
05679,WILLIAMSTOWN,VT,3296
05680,WOLCOTT,VT,2168
05681,WOODBURY,VT,458
05682,WORCESTER,VT,1251
05701,RUTLAND,VT,20802
05730,BELMONT,VT,302
05732,BOMOSEEN,VT,708
05733,BRANDON,VT,5895
05734,BRIDPORT,VT,1306
05735,CASTLETON,VT,4402
05736,CENTER RUTLAND,VT,684
05737,CHITTENDEN,VT,875
05738,CUTTINGSVILLE,VT,1072
05739,DANBY,VT,1407
05740,EAST MIDDLEBURY,VT,25
05742,EAST WALLINGFORD,VT,597
05743,FAIR HAVEN,VT,4330
05744,FLORENCE,VT,533
05747,GRANVILLE,VT,280
05748,HANCOCK,VT,323
05751,KILLINGTON,VT,811
05753,MIDDLEBURY,VT,10491
05757,MIDDLETOWN SPRINGS,VT,832
05758,MOUNT HOLLY,VT,784
05759,NORTH CLARENDON,VT,1827
05760,ORWELL,VT,1123
05761,PAWLET,VT,1000
05762,PITTSFIELD,VT,542
05763,PITTSFORD,VT,2747
05764,POULTNEY,VT,3452
05765,PROCTOR,VT,1803
05766,RIPTON,VT,572
05767,ROCHESTER,VT,1143
05769,SALISBURY,VT,1216
05770,SHOREHAM,VT,1136
05772,STOCKBRIDGE,VT,713
05773,WALLINGFORD,VT,2136
05774,WELLS,VT,1129
05775,WEST PAWLET,VT,623
05776,WEST RUPERT,VT,714
05777,WEST RUTLAND,VT,3420
05778,WHITING,VT,733
05819,SAINT JOHNSBURY,VT,9444
05820,ALBANY,VT,662
05821,BARNET,VT,1269
05822,BARTON,VT,1873
05824,CONCORD,VT,1139
05825,COVENTRY,VT,191
05826,CRAFTSBURY,VT,983
05827,CRAFTSBURY COMMON,VT,309
05828,DANVILLE,VT,1928
05829,DERBY,VT,2003
05830,DERBY LINE,VT,1502
05832,EAST BURKE,VT,982
05833,EAST CHARLESTON,VT,273
05836,EAST HARDWICK,VT,1068
05837,EAST HAVEN,VT,353
05839,GLOVER,VT,775
05841,GREENSBORO,VT,425
05842,GREENSBORO BEND,VT,522
05843,HARDWICK,VT,2556
05845,IRASBURG,VT,1096
05846,ISLAND POND,VT,1252
05847,LOWELL,VT,879
05850,LYNDON CENTER,VT,231
05851,LYNDONVILLE,VT,6528
05853,MORGAN,VT,711
05855,NEWPORT,VT,7170
05857,NEWPORT CENTER,VT,1540
05858,NORTH CONCORD,VT,368
05859,NORTH TROY,VT,1819
05860,ORLEANS,VT,2557
05862,PEACHAM,VT,356
05866,SHEFFIELD,VT,732
05867,SUTTON,VT,899
05868,TROY,VT,364
05871,WEST BURKE,VT,1638
05872,WEST CHARLESTON,VT,789
05873,WEST DANVILLE,VT,675
05874,WESTFIELD,VT,505
05875,WEST GLOVER,VT,454
05901,AVERILL,VT,20
05902,BEECHER FALLS,VT,188
05903,CANAAN,VT,868
05904,GILMAN,VT,267
05905,GUILDHALL,VT,827
05906,LUNENBURG,VT,1178
05907,NORTON,VT,177
06001,AVON,CT,18385
06002,BLOOMFIELD,CT,20486
06010,BRISTOL,CT,60448
06013,BURLINGTON,CT,9326
06016,BROAD BROOK,CT,6226
06018,CANAAN,CT,2865
06019,CANTON,CT,10129
06020,CANTON CENTER,CT,0
06021,COLEBROOK,CT,314
06022,COLLINSVILLE,CT,163
06023,EAST BERLIN,CT,1296
06024,EAST CANAAN,CT,647
06026,EAST GRANBY,CT,5117
06027,EAST HARTLAND,CT,1492
06029,ELLINGTON,CT,15547
06031,FALLS VILLAGE,CT,1287
06032,FARMINGTON,CT,17675
06033,GLASTONBURY,CT,28762
06035,GRANBY,CT,7513
06037,BERLIN,CT,18565
06039,LAKEVILLE,CT,1942
06040,MANCHESTER,CT,35306
06042,MANCHESTER,CT,22942
06043,BOLTON,CT,4986
06051,NEW BRITAIN,CT,30519
06052,NEW BRITAIN,CT,7858
06053,NEW BRITAIN,CT,34863
06057,NEW HARTFORD,CT,6707
06058,NORFOLK,CT,1787
06059,NORTH CANTON,CT,0
06060,NORTH GRANBY,CT,2581
06061,PINE MEADOW,CT,169
06062,PLAINVILLE,CT,17715
06063,BARKHAMSTED,CT,3285
06065,RIVERTON,CT,882
06066,VERNON ROCKVILLE,CT,29219
06067,ROCKY HILL,CT,19709
06068,SALISBURY,CT,1612
06069,SHARON,CT,2535
06070,SIMSBURY,CT,15104
06071,SOMERS,CT,11645
06073,SOUTH GLASTONBURY,CT,5651
06074,SOUTH WINDSOR,CT,25705
06076,STAFFORD SPRINGS,CT,12659
06078,SUFFIELD,CT,12413
06081,TARIFFVILLE,CT,1381
06082,ENFIELD,CT,44654
06084,TOLLAND,CT,15067
06085,UNIONVILLE,CT,7276
06088,EAST WINDSOR,CT,4936
06089,WEATOGUE,CT,2813
06090,WEST GRANBY,CT,1232
06091,WEST HARTLAND,CT,140
06092,WEST SIMSBURY,CT,4203
06093,WEST SUFFIELD,CT,3322
06095,WINDSOR,CT,29079
06096,WINDSOR LOCKS,CT,12498
06098,WINSTED,CT,12426
06103,HARTFORD,CT,1410
06105,HARTFORD,CT,19392
06106,HARTFORD,CT,39902
06107,WEST HARTFORD,CT,18786
06108,EAST HARTFORD,CT,24307
06109,WETHERSFIELD,CT,26668
06110,WEST HARTFORD,CT,12650
06111,NEWINGTON,CT,30562
06112,HARTFORD,CT,22879
06114,HARTFORD,CT,27449
06117,WEST HARTFORD,CT,17267
06118,EAST HARTFORD,CT,26956
06119,WEST HARTFORD,CT,15474
06120,HARTFORD,CT,12887
06160,HARTFORD,CT,0
06226,WILLIMANTIC,CT,20114
06231,AMSTON,CT,4083
06232,ANDOVER,CT,3297
06234,BROOKLYN,CT,8244
06235,CHAPLIN,CT,2257
06237,COLUMBIA,CT,5492
06238,COVENTRY,CT,12428
06239,DANIELSON,CT,11183
06241,DAYVILLE,CT,6650
06242,EASTFORD,CT,1408
06243,EAST KILLINGLY,CT,60
06247,HAMPTON,CT,2841
06248,HEBRON,CT,5603
06249,LEBANON,CT,7308
06250,MANSFIELD CENTER,CT,4821
06254,NORTH FRANKLIN,CT,1922
06255,NORTH GROSVENORDALE,CT,4744
06256,NORTH WINDHAM,CT,2154
06259,POMFRET CENTER,CT,4498
06260,PUTNAM,CT,9510
06262,QUINEBAUG,CT,586
